ASRock A320M-DVS R3.0 디앤디컴,ASRock,AMD(소켓AM4),(AMD) A320,1,6,4,32,PCIe3.0 x16,2,4,NA,1,2,4,NA,7.1ch / 그래픽 출력: D-SUB DVI / 기가비트 LAN / UEFI,58000
GIGABYTE Z390 I AORUS PRO WiFi 제이씨현,GIGABYTE,인텔(소켓1151v2),(인텔) Z390,0,2,4,32,PCIe3.0 x16,1,4,2,2,NA,4,2,XMP / 옵테인 / 7.1ch / 그래픽 출력: HDMI DP / 기가비트 LAN / 무선 LAN / UEFI / VR Ready / LED 라이트 / LED 헤더 / RGB FUSION,246500
MSI B450-A PRO,MSI,AMD(소켓AM4),(AMD) B450,4,NA,4,64,PCIe3.0 x16,6,6,1,1,2,2,2,멀티 GPU: CrossFire / 7.1ch / 그래픽 출력: D-SUB DVI HDMI / 기가비트 LAN / AMD APU 지원 / LED 라이트 / LED 헤더,119900
ASRock B450 스틸레전드 디앤디컴,ASRock,AMD(소켓AM4),(AMD) B450,NA,NA,NA,NA,PCIe3.0 x16,6,6,2,1,NA,4,2,멀티 GPU: CrossFire X / 7.1ch / 그래픽 출력: HDMI DP / 기가비트 LAN / LED 라이트,NA
ASUS PRIME H370-A iBORA,ASUS,인텔(소켓1151v2),(인텔) H370,1,6,4,64,PCIe3.0 x16,6,6,2,1,2,2,2,XMP / 옵테인 / 멀티 GPU: CrossFire X / 8ch / 그래픽 출력: D-SUB DVI / 기가비트 LAN / UEFI / VR Ready,128000
ASRock FATAL1TY AB350 Gaming ITX/ac 에즈윈,ASRock,AMD(소켓AM4),(AMD) B350,0,8,4,32,PCIe3.0 x16,NA,4,1,1,2,4,NA,7.1ch / 그래픽 출력: HDMI / 기가비트 LAN / 무선 LAN / 블루투스 / UEFI / AMD APU 지원 / LED 라이트 / LED 헤더 / RGB LED,176800
ASRock J4105B-ITX 에즈윈,ASRock,인텔(CPU내장),(인텔)셀러론 J4105,0,NA,4,8,PCIe x16,1,2,NA,1,1,3,NA,7.1ch / 그래픽 출력: D-SUB HDMI / 기가비트 LAN / UEFI,106700
MSI B450M PRO-VDH V2,MSI,AMD(소켓AM4),(AMD) B450,4,NA,4,64,PCIe3.0 x16,3,4,1,1,2,4,NA,7.1ch / 그래픽 출력: D-SUB DVI HDMI / 기가비트 LAN / UEFI,98000
MSI MEG X399 크리에이션,MSI,AMD(소켓TR4),(AMD) X399,2,19,4,128,PCIe3.0 x16,5,8,3,2,NA,8,2,멀티 GPU: CrossFire SLI / 7.1ch / 기가비트 LAN / 듀얼 LAN / 무선 LAN / 블루투스 / LED 라이트 / LED 헤더 / MYSTIC LIGHT,680900
ECS DURATHON2 H310H5-M2DV 코잇,ECS,인텔(소켓1151v2),(인텔) H310,0,4,4,32,NA,2,4,NA,1,4,2,NA,6ch / 그래픽 출력: D-SUB DVI / 기가비트 LAN,54900
ECS DURATHON2 A320AM4-M3D 제이씨현,ECS,AMD(소켓AM4),(AMD) A320,5,5,4,32,PCIe3.0 x16,NA,4,1,2,2,4,NA,6ch / 그래픽 출력: D-SUB HDMI / 기가비트 LAN,54300
GIGABYTE GA-AB350-Gaming 3 게이밍에디션 제이씨현,GIGABYTE,AMD(소켓AM4),(AMD) B350,0,7,4,64,NA,5,6,1,1,NA,4,2,8ch / 그래픽 출력: DVI HDMI / 기가비트 LAN / LED 라이트 / LED 헤더,104900
GIGABYTE B360N AORUS Gaming WiFi 제이씨현,GIGABYTE,인텔(소켓1151v2),(인텔) B360,0,6,4,32,PCIe3.0 x16,NA,4,1,1,2,3,1,XMP / 옵테인 / 8ch / 그래픽 출력: HDMI DP / 기가비트 LAN / 무선 LAN / 블루투스 / UEFI / VR Ready / LED 라이트 / LED 헤더 / RGB FUSION,142000
GIGABYTE GA-H110-D3A BTC 듀러블에디션 제이씨현,GIGABYTE,인텔(소켓1151),(인텔) H110,0,5,4,32,NA,6,4,1,2,2,2,NA,7.1ch / 그래픽 출력: D-SUB / 기가비트 LAN / UEFI / 채굴용(마이닝),48540
GIGABYTE X399 AORUS PRO 제이씨현,GIGABYTE,AMD(소켓TR4),(AMD) X399,4,8,4,128,PCIe3.0 x16,5,8,3,1,NA,6,2,XMP / 멀티 GPU: CrossFire SLI / 8ch / 기가비트 LAN / UEFI / VR Ready / LED 라이트 / LED 헤더 / RGB FUSION,422800
ASUS ROG MAXIMUS XI FORMULA iBORA,ASUS,인텔(소켓1151v2),(인텔) Z390,4,NA,4,64,PCIe3.0 x16,4,6,2,NA,NA,8,4,XMP / 옵테인 / 멀티 GPU: CrossFire X SLI / 8ch / 그래픽 출력: HDMI / 기가비트 LAN / 무선 LAN / LED 라이트 / AURA SYNC,560500
MSI X470 게이밍 M7 AC,MSI,AMD(소켓AM4),(AMD) X470,4,14,4,64,PCIe3.0 x16,6,6,2,1,2,4,2,멀티 GPU: CrossFire SLI / 7.1ch / 기가비트 LAN / 무선 LAN / 블루투스 / UEFI / VR Ready / AMD APU 지원 / LED 라이트 / LED 헤더 / MYSTIC LIGHT,303600
MSI MAG Z390 토마호크,MSI,인텔(소켓1151v2),(인텔) Z390,3,10,4,64,PCIe3.0 x16,5,6,2,1,2,NA,4,XMP / 옵테인 / 멀티 GPU: CrossFire / 7.1ch / 그래픽 출력: HDMI DP / 기가비트 LAN / 무선 LAN / 블루투스 / UEFI / LED 라이트 / MYSTIC LIGHT,223000
GIGABYTE Z390 AORUS XTREME 제이씨현,GIGABYTE,인텔(소켓1151v2),(인텔) Z390,1,16,4,64,PCIe3.0 x16,5,6,3,NA,2,2,6,XMP / 옵테인 / 멀티 GPU: CrossFire SLI / 7.1ch / 그래픽 출력: HDMI / 기가비트 LAN / 10기가비트 LAN / 100Mbps LAN / 무선 LAN / 블루투스 / UEFI / LED 라이트 / LED 헤더 / RGB FUSION,721000
ASRock B450M-HDV 디앤디컴,ASRock,AMD(소켓AM4),(AMD) B450,6,7,4,32,PCIe3.0 x16,2,4,1,1,2,4,NA,7.1ch / 그래픽 출력: D-SUB DVI HDMI / 기가비트 LAN / UEFI / AMD APU 지원,79900
GIGABYTE Z390 AORUS PRO 제이씨현,GIGABYTE,인텔(소켓1151v2),(인텔) Z390,4,1,4,NA,PCIe3.0 x16,6,6,2,2,4,3,3,XMP / 옵테인 / 멀티 GPU: CrossFire SLI / 7.1ch / 그래픽 출력: HDMI / 기가비트 LAN / UEFI / VR Ready / LED 라이트 / LED 헤더 / RGB FUSION,259600
ASUS ROG STRIX Z390-E GAMING STCOM,ASUS,인텔(소켓1151v2),(인텔) Z390,4,NA,4,64,PCIe3.0 x16,6,6,2,1,2,2,3,XMP / 옵테인 / 멀티 GPU: CrossFire X SLI / 8ch / 그래픽 출력: HDMI DP / 기가비트 LAN / 무선 LAN / UEFI / VR Ready / AURA SYNC,344100
MSI B360M 박격포 티타늄,MSI,인텔(소켓1151v2),(인텔) B360,3,7,4,64,PCIe3.0 x16,4,4,2,1,4,NA,2,XMP / 옵테인 / 7.1ch / 그래픽 출력: DVI HDMI DP / 기가비트 LAN / UEFI / VR Ready / LED 라이트 / LED 헤더 / MYSTIC LIGHT,145600
ASRock Z390 PRO4 디앤디컴,ASRock,인텔(소켓1151v2),(인텔) Z390,4,10,4,64,PCIe3.0 x16,5,6,2,1,2,1,2,XMP / 옵테인 / 멀티 GPU: CrossFire X / 7.1ch / 그래픽 출력: D-SUB DVI HDMI / 기가비트 LAN / UEFI,164200
ASRock H310M-ITX/ac 디앤디컴,ASRock,인텔(소켓1151v2),(인텔) H310,0,5,4,32,NA,NA,4,1,1,2,2,NA,XMP / 7.1ch / 그래픽 출력: DVI HDMI DP / 기가비트 LAN / 무선 LAN / 블루투스,115500
ASUS WS C621E SAGE iBORA,ASUS,인텔(소켓3647),(인텔) C621,33,NA,4,768,PCIe3.0 x16,7,10,1,1,2,4,2,멀티 GPU: CrossFire SLI / U.2: 4개 / 7.1ch / 그래픽 출력: D-SUB / 기가비트 LAN / 듀얼 LAN,777650
ASUS ROG ZENITH EXTREME ALPHA STCOM,ASUS,AMD(소켓TR4),(AMD) X399,7,NA,4,128,PCIe3.0 x16,5,8,2,NA,NA,8,2,멀티 GPU: CrossFire X SLI / 8ch / 기가비트 LAN / 10기가비트 LAN / 무선 LAN / 블루투스 / UEFI / LED 라이트 / AURA SYNC,796000
ASUS PRIME B450-PLUS STCOM,ASUS,AMD(소켓AM4),(AMD) B450,4,6,4,64,PCIe3.0 x16,5,6,1,1,2,3,2,멀티 GPU: CrossFire X / 8ch / 그래픽 출력: DVI HDMI / 기가비트 LAN / UEFI / VR Ready / AMD APU 지원 / LED 라이트 / LED 헤더 / AURA SYNC,139800
ASUS WS X299 SAGE/10G iBORA,ASUS,인텔(소켓2066),(인텔) X299,7,NA,4,128,PCIe3.0 x16,7,8,2,2,NA,4,2,XMP / 옵테인 / 멀티 GPU: CrossFire X SLI / U.2: 1개 / 7.1ch / 10기가비트 LAN / LED 헤더 / AURA SYNC,954500
ASUS ROG STRIX Z390-F GAMING 코잇,ASUS,인텔(소켓1151v2),(인텔) Z390,4,NA,4,64,PCIe3.0 x16,6,6,2,1,2,2,4,XMP / 옵테인 / 멀티 GPU: CrossFire X SLI / 8ch / 그래픽 출력: HDMI DP / 기가비트 LAN / UEFI / VR Ready / LED 라이트 / LED 헤더 / AURA SYNC,283230
ASRock X470 Taichi 디앤디컴,ASRock,AMD(소켓AM4),(AMD) X470,4,16,4,64,PCIe3.0 x16,5,8,2,1,NA,6,2,멀티 GPU: CrossFire X SLI / 7.1ch / 그래픽 출력: HDMI / 기가비트 LAN / 무선 LAN / 블루투스 / AMD APU 지원 / LED 라이트 / LED 헤더,274700
MSI B360M PRO-VD,MSI,인텔(소켓1151v2),(인텔) B360,5,6,4,32,PCIe3.0 x16,3,6,1,1,2,4,NA,XMP / 옵테인 / 7.1ch / 그래픽 출력: D-SUB DVI / 기가비트 LAN / UEFI,75900
GIGABYTE GA-B250M-DS3H 듀러블에디션 피씨디렉트,GIGABYTE,인텔(소켓1151),(인텔) B250,3,5,4,64,NA,NA,6,1,1,2,4,NA,XMP / 7.1ch / 그래픽 출력: D-SUB DVI HDMI / 기가비트 LAN / UEFI,82500
ASUS ROG STRIX B450-F GAMING STCOM,ASUS,AMD(소켓AM4),(AMD) B450,4,NA,4,64,PCIe3.0 x16,6,6,2,1,2,4,2,멀티 GPU: CrossFire X / 8ch / 그래픽 출력: HDMI DP / 기가비트 LAN / UEFI / VR Ready / AMD APU 지원 / LED 라이트 / LED 헤더 / AURA SYNC,184600
ASRock FATAL1TY X470 Gaming-ITX/ac 에즈윈,ASRock,AMD(소켓AM4),(AMD) X470,0,8,4,32,PCIe3.0 x16,NA,4,1,1,2,2,2,7.1ch / 그래픽 출력: HDMI DP / 기가비트 LAN / 무선 LAN / 블루투스 / AMD APU 지원,237500
ASRock A320M-HDV 디앤디컴,ASRock,AMD(소켓AM4),(AMD) A320,6,7,4,32,PCIe3.0 x16,2,4,1,1,2,4,NA,7.1ch / 그래픽 출력: D-SUB DVI HDMI / 기가비트 LAN / AMD APU 지원,60800
GIGABYTE GA-H110M-DS2V 듀러블에디션 피씨디렉트,GIGABYTE,인텔(소켓1151),(인텔) H110,4,4,4,32,NA,NA,4,NA,1,2,2,NA,6ch / 그래픽 출력: D-SUB DVI / 기가비트 LAN,59940
GIGABYTE GA-H110M-DS2V 듀러블에디션 제이씨현,GIGABYTE,인텔(소켓1151),(인텔) H110,4,4,4,32,NA,NA,4,NA,1,2,2,NA,6ch / 그래픽 출력: D-SUB DVI / 기가비트 LAN,58000
ASUS PRIME B450M-K STCOM,ASUS,AMD(소켓AM4),(AMD) B450,1,6,4,32,PCIe3.0 x16,3,4,1,2,NA,4,2,8ch / 그래픽 출력: D-SUB DVI / 기가비트 LAN / UEFI / VR Ready / AMD APU 지원,96500
ASRock B360 PRO4 디앤디컴,ASRock,인텔(소켓1151v2),(인텔) B360,4,10,4,64,PCIe3.0 x16,5,6,3,1,2,2,2,XMP / 옵테인 / 멀티 GPU: CrossFire X / 7.1ch / 그래픽 출력: D-SUB DVI HDMI / 기가비트 LAN / UEFI,114700
ASRock Z390 Phantom Gaming 9 에즈윈,ASRock,인텔(소켓1151v2),(인텔) Z390,4,12,4,64,PCIe3.0 x16,5,8,3,1,NA,4,4,XMP / 옵테인 / 멀티 GPU: CrossFire X SLI / 7.1ch / 그래픽 출력: HDMI DP / 기가비트 LAN / 100Mbps LAN / 듀얼 LAN / 무선 LAN / 블루투스 / UEFI / VR Ready / LED 라이트 / LED 헤더,356500
MSI B360I 게이밍 프로 AC,MSI,인텔(소켓1151v2),(인텔) B360,0,6,4,32,PCIe3.0 x16,NA,4,2,2,2,2,2,XMP / 옵테인 / 7.1ch / 그래픽 출력: DVI DP / 기가비트 LAN / 무선 LAN / 블루투스 / UEFI / VR Ready / LED 라이트 / LED 헤더 / MYSTIC LIGHT,144000
GIGABYTE Z370M DS3H 듀러블에디션 제이씨현,GIGABYTE,인텔(소켓1151v2),(인텔) Z370,3,5,4,64,PCIe3.0 x16,3,6,1,1,2,4,NA,XMP / 옵테인 / 6ch / 그래픽 출력: DVI HDMI / 기가비트 LAN / UEFI / VR Ready,126900
ASUS ROG STRIX B360-I GAMING STCOM,ASUS,인텔(소켓1151v2),(인텔) B360,0,NA,4,32,PCIe3.0 x16,NA,4,2,1,2,2,2,XMP / 옵테인 / 8ch / 그래픽 출력: HDMI DP / 기가비트 LAN / 무선 LAN / 블루투스 / UEFI / VR Ready / LED 라이트 / LED 헤더 / AURA SYNC / 무선 사양: 듀얼 밴드 MU-MIMO 블루투스 v5.0,166000
ASUS ROG STRIX X470-F GAMING iBORA,ASUS,AMD(소켓AM4),(AMD) X470,4,NA,4,64,PCIe3.0 x16,6,6,2,1,NA,6,2,멀티 GPU: CrossFire X SLI / 8ch / 그래픽 출력: HDMI DP / 기가비트 LAN / UEFI / VR Ready / AMD APU 지원 / LED 라이트 / LED 헤더 / AURA SYNC,267800
GIGABYTE GA-AB350M-DS3H 듀러블에디션 제이씨현,GIGABYTE,AMD(소켓AM4),(AMD) X370,5,6,4,64,PCIe3.0 x16,3,4,1,1,4,4,NA,6ch / 그래픽 출력: DVI HDMI / 기가비트 LAN / UEFI / VR Ready / AMD APU 지원 / LED 라이트 / LED 헤더 / RGB FUSION,80600
ASRock H310M-HDV/M.2 디앤디컴,ASRock,인텔(소켓1151v2),(인텔) H310,8,5,4,32,NA,3,4,1,1,4,2,NA,XMP / 7.1ch / 그래픽 출력: D-SUB DVI HDMI / 기가비트 LAN,69000
ASUS ROG STRIX H370-F GAMING STCOM,ASUS,인텔(소켓1151v2),(인텔) H370,4,6,4,64,PCIe3.0 x16,5,6,2,1,4,NA,3,XMP / 옵테인 / 멀티 GPU: CrossFire X / 8ch / 그래픽 출력: DVI HDMI DP / 기가비트 LAN / UEFI / VR Ready / LED 라이트 / LED 헤더 / AURA SYNC,175000
ASRock B450M 스틸레전드 디앤디컴,ASRock,AMD(소켓AM4),(AMD) B450,4,6,NA,NA,PCIe3.0 x16,3,4,2,NA,2,4,2,멀티 GPU: CrossFire X / 7.1ch / 그래픽 출력: HDMI DP / 기가비트 LAN / LED 라이트,NA
ASUS ROG STRIX B360-G GAMING STCOM,ASUS,인텔(소켓1151v2),(인텔) B360,4,NA,4,64,PCIe3.0 x16,4,6,2,1,2,2,2,XMP / 옵테인 / 멀티 GPU: CrossFire X / 8ch / 그래픽 출력: DVI HDMI / 기가비트 LAN / UEFI / VR Ready / LED 라이트 / LED 헤더 / AURA SYNC,151000
ASUS PRIME Z390M-PLUS 코잇,ASUS,인텔(소켓1151v2),(인텔) Z390,4,NA,4,64,PCIe3.0 x16,3,4,2,2,NA,4,2,XMP / 옵테인 / 멀티 GPU: CrossFire X / 8ch / 그래픽 출력: DVI HDMI / 기가비트 LAN / UEFI,178000
ASRock Z390 TAICHI 디앤디컴,ASRock,인텔(소켓1151v2),(인텔) Z390,4,12,4,64,PCIe3.0 x16,5,8,3,1,NA,4,4,XMP / 옵테인 / 멀티 GPU: CrossFire X SLI / 7.1ch / 그래픽 출력: HDMI DP / 기가비트 LAN / 무선 LAN / UEFI / LED 라이트 / LED 헤더,307700
ASUS ROG STRIX B450-I GAMING iBORA,ASUS,AMD(소켓AM4),(AMD) B450,0,NA,4,32,PCIe3.0 x16,NA,4,2,NA,NA,4,2,8ch / 그래픽 출력: HDMI / 기가비트 LAN / 무선 LAN / 블루투스 / UEFI / VR Ready / AMD APU 지원 / LED 라이트 / LED 헤더 / AURA SYNC,197000
BIOSTAR H81A BTC,BIOSTAR,인텔(소켓1150),(인텔) H81,21,NA,3,16,PCIe x16,6,2,NA,NA,2,2,NA,SATA2: 2개 / 7.1ch / 기가비트 LAN / UEFI / 채굴용(마이닝),57640
MSI H310M PRO-VH,MSI,인텔(소켓1151v2),(인텔) H310,5,6,4,32,NA,3,4,NA,1,4,2,NA,XMP / 7.1ch / 그래픽 출력: D-SUB HDMI / 기가비트 LAN / UEFI,66000
MSI MPG Z390 게이밍 프로 카본 AC,MSI,인텔(소켓1151v2),(인텔) Z390,3,12,4,64,PCIe3.0 x16,6,6,2,1,2,NA,4,XMP / 옵테인 / 멀티 GPU: CrossFire SLI / 7.1ch / 그래픽 출력: HDMI DP / 기가비트 LAN / 무선 LAN / 블루투스 / UEFI / LED 라이트 / MYSTIC LIGHT,307500
ASRock B360M-HDV 에즈윈,ASRock,인텔(소켓1151v2),(인텔) B360,8,5,4,32,PCIe3.0 x16,3,6,1,1,2,NA,4,XMP / 옵테인 / 7.1ch / 그래픽 출력: D-SUB DVI HDMI / 기가비트 LAN / UEFI,78000
ASRock FATAL1TY B360M Performance 디앤디컴,ASRock,인텔(소켓1151v2),(인텔) B360,4,10,4,64,PCIe3.0 x16,4,6,3,2,2,2,2,XMP / 옵테인 / 멀티 GPU: CrossFire X / 7.1ch / 그래픽 출력: D-SUB DVI HDMI / 기가비트 LAN / LED 라이트 / LED 헤더,114400
GIGABYTE B360M H 듀러블에디션 피씨디렉트,GIGABYTE,인텔(소켓1151v2),(인텔) B360,5,6,4,32,PCIe3.0 x16,2,4,1,2,2,4,NA,XMP / 옵테인 / 8ch / 그래픽 출력: D-SUB HDMI / 기가비트 LAN / UEFI / VR Ready,76000
GIGABYTE B450 AORUS PRO 피씨디렉트,GIGABYTE,AMD(소켓AM4),(AMD) B450,4,7,4,64,PCIe3.0 x16,4,6,2,2,NA,4,2,멀티 GPU: CrossFire X / 8ch / 그래픽 출력: DVI HDMI / 기가비트 LAN / UEFI / VR Ready / AMD APU 지원 / LED 라이트 / LED 헤더 / RGB FUSION,148000
ASRock H310M-ITX/ac 에즈윈,ASRock,인텔(소켓1151v2),(인텔) H310,0,5,4,32,NA,NA,4,1,1,2,2,NA,XMP / 7.1ch / 그래픽 출력: DVI HDMI DP / 기가비트 LAN / 무선 LAN / 블루투스,115000
GIGABYTE Z390 GAMING X 게이밍에디션 피씨디렉트,GIGABYTE,인텔(소켓1151v2),(인텔) Z390,5,2,4,64,PCIe3.0 x16,6,6,2,1,2,5,1,XMP / 옵테인 / 7.1ch / 그래픽 출력: HDMI / 기가비트 LAN / UEFI / VR Ready / LED 헤더,185700
GIGABYTE Z390 AORUS MASTER 제이씨현,GIGABYTE,인텔(소켓1151v2),(인텔) Z390,4,2,4,64,PCIe3.0 x16,6,6,3,2,4,2,4,XMP / 옵테인 / 멀티 GPU: CrossFire SLI / 7.1ch / 그래픽 출력: HDMI / 기가비트 LAN / 무선 LAN / UEFI / VR Ready / LED 라이트 / LED 헤더 / RGB FUSION,364200
ECS DURATHON2 A320AM4-M3 코잇,ECS,AMD(소켓AM4),(AMD) A320,5,5,4,32,PCIe3.0 x16,NA,4,1,2,2,4,NA,6ch / 그래픽 출력: D-SUB DVI HDMI / 기가비트 LAN / AMD APU 지원,55900
ASUS H110M-K iBORA,ASUS,인텔(소켓1151),(인텔) H110,4,5,4,32,NA,NA,4,NA,2,4,2,NA,XMP / 8ch / 그래픽 출력: D-SUB DVI / 기가비트 LAN / UEFI,65000
GIGABYTE Z390 I AORUS PRO WiFi 피씨디렉트,GIGABYTE,인텔(소켓1151v2),(인텔) Z390,0,2,4,32,PCIe3.0 x16,1,4,2,2,NA,4,2,XMP / 옵테인 / 7.1ch / 그래픽 출력: HDMI DP / 기가비트 LAN / 무선 LAN / UEFI / VR Ready / LED 라이트 / LED 헤더 / RGB FUSION,241000
GIGABYTE H310N 듀러블에디션 제이씨현,GIGABYTE,인텔(소켓1151v2),(인텔) H310,0,6,4,32,NA,NA,4,1,2,2,2,NA,XMP / 6ch / 그래픽 출력: D-SUB DVI HDMI / 기가비트 LAN / UEFI / VR Ready,99800
ASUS PRIME B350M-A iBORA,ASUS,AMD(소켓AM4),(AMD) B350,24,6,4,64,PCIe3.0 x16,NA,6,1,2,NA,4,2,8ch / 그래픽 출력: D-SUB DVI HDMI / 기가비트 LAN / UEFI,89600
MSI Z370 게이밍 M5,MSI,인텔(소켓1151v2),(인텔) Z370,4,11,4,64,PCIe3.0 x16,6,6,3,1,3,2,2,XMP / 옵테인 / 7.1ch / 그래픽 출력: HDMI DP / 기가비트 LAN / UEFI / VR Ready / LED 라이트 / LED 헤더 / MYSTIC LIGHT,180200
GIGABYTE B360M D3V 듀러블에디션 제이씨현,GIGABYTE,인텔(소켓1151v2),(인텔) B360,5,6,4,32,PCIe3.0 x16,3,6,1,1,2,4,NA,XMP / 옵테인 / 8ch / 그래픽 출력: D-SUB DVI / 기가비트 LAN / UEFI / VR Ready,80900
ASRock X370 Taichi 에즈윈,ASRock,AMD(소켓AM4),(AMD) X370,4,16,4,64,PCIe3.0 x16,5,10,3,1,NA,6,2,7.1ch / 기가비트 LAN / LED 헤더,241400
ASRock X370M-HDV 에즈윈,ASRock,AMD(소켓AM4),(AMD) X370,6,7,4,32,NA,2,4,1,1,2,4,NA,7.1ch / 그래픽 출력: D-SUB DVI HDMI / 기가비트 LAN / AMD APU 지원,77500
GIGABYTE Z390 M GAMING 게이밍에디션 제이씨현,GIGABYTE,인텔(소켓1151v2),(인텔) Z390,4,2,4,64,PCIe3.0 x16,4,6,2,1,NA,4,2,XMP / 옵테인 / 멀티 GPU: CrossFire / 7.1ch / 그래픽 출력: DVI HDMI / 기가비트 LAN / UEFI / VR Ready / LED 헤더,172300
MSI H370M 바주카,MSI,인텔(소켓1151v2),(인텔) H370,4,7,4,64,PCIe3.0 x16,3,6,1,2,2,4,NA,XMP / 옵테인 / 7.1ch / 그래픽 출력: DVI HDMI / 기가비트 LAN / UEFI / VR Ready,115900
ASRock FATAL1TY X370 Gaming X 에즈윈,ASRock,AMD(소켓AM4),(AMD) X370,4,12,4,64,PCIe3.0 x16,6,6,2,1,NA,8,NA,멀티 GPU: CrossFire X SLI / 7.1ch / 그래픽 출력: HDMI / 기가비트 LAN / AMD APU 지원 / LED 라이트 / LED 헤더,158800
GIGABYTE B360 AORUS Gaming 3 WiFi 제이씨현,GIGABYTE,인텔(소켓1151v2),(인텔) B360,5,7,4,NA,PCIe3.0 x16,5,6,3,1,4,3,1,옵테인 / 8ch / 그래픽 출력: DVI HDMI / 기가비트 LAN / 무선 LAN / 블루투스 / LED 헤더,135800
ECS DURATHON2 H110S-2P 코잇,ECS,인텔(소켓1151),(인텔) H110,7,2,4,32,NA,NA,1,2,2,NA,4,NA,2ch / 그래픽 출력: HDMI DP / 기가비트 LAN,94000
ASUS TUF X470-PLUS GAMING iBORA,ASUS,AMD(소켓AM4),(AMD) X470,4,6,4,64,PCIe3.0 x16,5,6,2,1,2,3,2,멀티 GPU: CrossFire X / 8ch / 그래픽 출력: DVI HDMI / 기가비트 LAN / UEFI / AMD APU 지원 / LED 라이트 / LED 헤더 / AURA SYNC,174400
ASUS PRIME B250M-A STCOM,ASUS,인텔(소켓1151),(인텔) B250,6,5,4,64,PCIe3.0 x16,NA,6,2,2,2,3,NA,XMP / 8ch / 그래픽 출력: D-SUB DVI HDMI / 기가비트 LAN / UEFI,100000
GIGABYTE B450 AORUS PRO WiFi 피씨디렉트,GIGABYTE,AMD(소켓AM4),(AMD) B450,4,7,4,64,PCIe3.0 x16,4,6,2,2,NA,4,2,멀티 GPU: CrossFire X / 7.1ch / 그래픽 출력: DVI HDMI / 기가비트 LAN / 무선 LAN / 블루투스 / UEFI / VR Ready / AMD APU 지원 / LED 라이트 / LED 헤더 / RGB FUSION,155000
MSI B360 게이밍 플러스,MSI,인텔(소켓1151v2),(인텔) B360,3,7,4,64,PCIe3.0 x16,6,5,1,1,2,2,2,XMP / 옵테인 / 7.1ch / 그래픽 출력: DVI DP / 기가비트 LAN / UEFI / VR Ready / LED 라이트 / LED 헤더 / MYSTIC LIGHT,116000
ASUS PRIME H270-PLUS STCOM,ASUS,인텔(소켓1151),(인텔) H270,1,6,4,64,PCIe3.0 x16,6,6,2,2,2,4,NA,XMP / 멀티 GPU: CrossFire X / 8ch / 그래픽 출력: D-SUB DVI HDMI / 기가비트 LAN / UEFI,172000
BIOSTAR H310MHD PRO 이엠텍,BIOSTAR,인텔(소켓1151v2),(인텔) H310,7,5,4,32,NA,3,4,NA,2,4,2,NA,7.1ch / 그래픽 출력: D-SUB DVI HDMI / 기가비트 LAN,61000
ASRock AB350 PRO4 디앤디컴,ASRock,AMD(소켓AM4),(AMD) B350,4,9,4,64,PCIe3.0 x16,6,6,2,1,2,6,NA,7.1ch / 그래픽 출력: D-SUB DVI HDMI / 기가비트 LAN / LED 헤더,102000
ASRock Z390 TAICHI ULTIMATE 디앤디컴,ASRock,인텔(소켓1151v2),(인텔) Z390,4,12,4,64,PCIe3.0 x16,5,8,3,1,NA,4,4,XMP / 옵테인 / 멀티 GPU: CrossFire X SLI / 7.1ch / 그래픽 출력: HDMI DP / 기가비트 LAN / 10기가비트 LAN / 무선 LAN / 블루투스 / UEFI / LED 라이트 / LED 헤더,394000
GIGABYTE H310 D3 듀러블에디션 제이씨현,GIGABYTE,인텔(소켓1151v2),(인텔) H310,20,6,4,32,NA,3,4,2,1,4,2,NA,XMP / 6ch / 그래픽 출력: D-SUB HDMI / 기가비트 LAN / UEFI / VR Ready,88800
ASUS TUF B450-PLUS GAMING STCOM,ASUS,AMD(소켓AM4),(AMD) B450,4,6,4,64,PCIe3.0 x16,5,6,1,1,2,3,2,멀티 GPU: CrossFire X / 8ch / 그래픽 출력: DVI HDMI / 기가비트 LAN / UEFI / AMD APU 지원 / LED 라이트 / LED 헤더 / AURA SYNC,143000
ASRock J4105-ITX 에즈윈,ASRock,인텔(CPU내장),(인텔)셀러론 J4105,0,NA,4,8,NA,NA,4,1,2,2,2,NA,7.1ch / 그래픽 출력: D-SUB DVI HDMI / 기가비트 LAN / UEFI,118500
GIGABYTE B450M DS3H 듀러블에디션 제이씨현,GIGABYTE,AMD(소켓AM4),(AMD) B450,5,7,4,64,PCIe3.0 x16,3,4,1,1,4,4,NA,멀티 GPU: CrossFire / 6ch / 그래픽 출력: DVI HDMI / 기가비트 LAN / UEFI / AMD APU 지원 / LED 헤더 / RGB FUSION,95700
GIGABYTE B360 HD3 듀러블에디션 제이씨현,GIGABYTE,인텔(소켓1151v2),(인텔) B360,5,6,4,64,PCIe3.0 x16,6,6,3,1,2,3,1,XMP / 옵테인 / 멀티 GPU: CrossFire X / 8ch / 그래픽 출력: D-SUB DVI HDMI / 기가비트 LAN / UEFI / VR Ready / LED 라이트 / LED 헤더 / RGB FUSION,114600
GIGABYTE GA-AX370M-DS3H 듀러블에디션 피씨디렉트,GIGABYTE,AMD(소켓AM4),(AMD) X370,5,6,4,64,PCIe3.0 x16,3,4,1,1,4,4,NA,XMP / 7.1ch / 그래픽 출력: DVI HDMI / 기가비트 LAN / UEFI / VR Ready / LED 라이트 / LED 헤더 / RGB FUSION,80800
